# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e+00
# Aref        : 2.000000e+00
# CofR        : (1.384220e-07 5.733690e-08 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.075         	-1.558510e-03	1.392343e+01	-1.276954e+00	-6.400356e-01	-6.369186e-01
0.0775        	-1.629644e-03	1.373318e+01	-1.276381e+00	-6.398200e-01	-6.365608e-01
0.08          	-1.704127e-03	1.355009e+01	-1.275926e+00	-6.396670e-01	-6.362587e-01
0.0825        	-1.778797e-03	1.337384e+01	-1.275709e+00	-6.396332e-01	-6.360756e-01
0.085         	-1.854613e-03	1.320414e+01	-1.275458e+00	-6.395834e-01	-6.358742e-01
0.0875        	-1.931475e-03	1.304074e+01	-1.275603e+00	-6.397329e-01	-6.358699e-01
0.09          	-2.010093e-03	1.288325e+01	-1.275340e+00	-6.396802e-01	-6.356600e-01
0.0925        	-2.090115e-03	1.273141e+01	-1.274313e+00	-6.392467e-01	-6.350665e-01
0.095         	-2.170640e-03	1.258494e+01	-1.273205e+00	-6.387733e-01	-6.344320e-01
0.0975        	-2.251365e-03	1.244357e+01	-1.272524e+00	-6.385132e-01	-6.340105e-01
0.1           	-2.334752e-03	1.230710e+01	-1.272097e+00	-6.383831e-01	-6.337136e-01
0.1025        	-2.417954e-03	1.217517e+01	-1.270743e+00	-6.377896e-01	-6.329537e-01
0.105         	-2.502867e-03	1.204777e+01	-1.269311e+00	-6.371583e-01	-6.321526e-01
0.1075        	-2.590355e-03	1.192463e+01	-1.267592e+00	-6.363865e-01	-6.312057e-01
0.11          	-2.676469e-03	1.180553e+01	-1.266695e+00	-6.360239e-01	-6.306710e-01
0.1125        	-2.763914e-03	1.169045e+01	-1.266649e+00	-6.360885e-01	-6.305607e-01
0.115         	-2.854162e-03	1.157907e+01	-1.266064e+00	-6.358863e-01	-6.301779e-01
0.1175        	-2.943456e-03	1.147131e+01	-1.265223e+00	-6.355548e-01	-6.296679e-01
0.12          	-3.035043e-03	1.136698e+01	-1.264753e+00	-6.354114e-01	-6.293413e-01
0.1225        	-3.127340e-03	1.126600e+01	-1.264070e+00	-6.351623e-01	-6.289076e-01
0.125         	-3.220930e-03	1.116817e+01	-1.262948e+00	-6.346950e-01	-6.282531e-01
0.1275        	-3.315810e-03	1.107350e+01	-1.262173e+00	-6.344021e-01	-6.277705e-01
0.13          	-3.410371e-03	1.098176e+01	-1.261293e+00	-6.340570e-01	-6.272363e-01
0.1325        	-3.507573e-03	1.089280e+01	-1.260013e+00	-6.335138e-01	-6.264987e-01
0.135         	-3.605379e-03	1.080660e+01	-1.258673e+00	-6.329417e-01	-6.257310e-01
0.1375        	-3.704288e-03	1.072301e+01	-1.257202e+00	-6.323051e-01	-6.248965e-01
0.14          	-3.803691e-03	1.064198e+01	-1.255815e+00	-6.317110e-01	-6.241036e-01
0.1425        	-3.903706e-03	1.056343e+01	-1.254606e+00	-6.312065e-01	-6.233990e-01
0.145         	-4.004590e-03	1.048720e+01	-1.252556e+00	-6.302824e-01	-6.222732e-01
0.1475        	-4.107264e-03	1.041319e+01	-1.251155e+00	-6.296847e-01	-6.214702e-01
0.15          	-4.210828e-03	1.034136e+01	-1.249316e+00	-6.288687e-01	-6.204470e-01
0.1525        	-4.314933e-03	1.027161e+01	-1.247376e+00	-6.280029e-01	-6.193730e-01
0.155         	-4.419594e-03	1.020396e+01	-1.244463e+00	-6.266512e-01	-6.178120e-01
0.1575        	-4.525827e-03	1.013831e+01	-1.242451e+00	-6.257516e-01	-6.166999e-01
0.16          	-4.632463e-03	1.007449e+01	-1.240207e+00	-6.247358e-01	-6.154709e-01
0.1625        	-4.740300e-03	1.001254e+01	-1.238225e+00	-6.238526e-01	-6.143720e-01
0.165         	-4.849079e-03	9.952310e+00	-1.235341e+00	-6.225194e-01	-6.128212e-01
0.1675        	-4.959180e-03	9.893951e+00	-1.233315e+00	-6.216167e-01	-6.116984e-01
0.17          	-5.068247e-03	9.837205e+00	-1.229702e+00	-6.199193e-01	-6.097828e-01
0.1725        	-5.179986e-03	9.781879e+00	-1.228020e+00	-6.191900e-01	-6.088300e-01
0.175         	-5.292082e-03	9.728045e+00	-1.225440e+00	-6.180121e-01	-6.074280e-01
0.1775        	-5.404957e-03	9.675724e+00	-1.222668e+00	-6.167391e-01	-6.059292e-01
0.18          	-5.518473e-03	9.624847e+00	-1.219798e+00	-6.154173e-01	-6.043804e-01
0.1825        	-5.632931e-03	9.575415e+00	-1.217165e+00	-6.142155e-01	-6.029496e-01
0.185         	-5.747813e-03	9.527302e+00	-1.214311e+00	-6.129031e-01	-6.014075e-01
0.1875        	-5.864241e-03	9.480432e+00	-1.211036e+00	-6.113822e-01	-5.996537e-01
0.19          	-5.980829e-03	9.434817e+00	-1.207832e+00	-6.098968e-01	-5.979351e-01
0.1925        	-6.098376e-03	9.390423e+00	-1.204559e+00	-6.083780e-01	-5.961813e-01
0.195         	-6.216430e-03	9.347208e+00	-1.201160e+00	-6.067966e-01	-5.943637e-01
0.1975        	-6.336369e-03	9.305125e+00	-1.197721e+00	-6.051967e-01	-5.925239e-01
0.2           	-6.455738e-03	9.264218e+00	-1.193805e+00	-6.033582e-01	-5.904467e-01
0.2025        	-6.576516e-03	9.224329e+00	-1.190142e+00	-6.016474e-01	-5.884944e-01
0.205         	-6.697895e-03	9.185476e+00	-1.186358e+00	-5.998771e-01	-5.864813e-01
0.2075        	-6.819835e-03	9.147628e+00	-1.182372e+00	-5.980058e-01	-5.843661e-01
0.21          	-6.942720e-03	9.110767e+00	-1.178215e+00	-5.960501e-01	-5.821647e-01
0.2125        	-7.066566e-03	9.074935e+00	-1.174853e+00	-5.944931e-01	-5.803599e-01
0.215         	-7.190965e-03	9.039983e+00	-1.170790e+00	-5.925858e-01	-5.782039e-01
0.2175        	-7.316048e-03	9.005982e+00	-1.166716e+00	-5.906740e-01	-5.760419e-01
0.22          	-7.441374e-03	8.972819e+00	-1.162497e+00	-5.886901e-01	-5.738074e-01
0.2225        	-7.568181e-03	8.940536e+00	-1.158125e+00	-5.866305e-01	-5.714941e-01
0.225         	-7.695125e-03	8.909064e+00	-1.153700e+00	-5.845453e-01	-5.691550e-01
0.2275        	-7.823033e-03	8.878374e+00	-1.148791e+00	-5.822185e-01	-5.665725e-01
0.23          	-7.951797e-03	8.848486e+00	-1.144071e+00	-5.799874e-01	-5.640838e-01
0.2325        	-8.080717e-03	8.819363e+00	-1.139274e+00	-5.777179e-01	-5.615564e-01
0.235         	-8.210377e-03	8.791048e+00	-1.134463e+00	-5.754419e-01	-5.590212e-01
0.2375        	-8.340983e-03	8.763357e+00	-1.129509e+00	-5.730954e-01	-5.564135e-01
0.24          	-8.472089e-03	8.736309e+00	-1.124400e+00	-5.706719e-01	-5.537277e-01
0.2425        	-8.604152e-03	8.709970e+00	-1.119011e+00	-5.681097e-01	-5.509014e-01
0.245         	-8.736847e-03	8.684398e+00	-1.113914e+00	-5.656937e-01	-5.482200e-01
0.2475        	-8.869420e-03	8.659548e+00	-1.109333e+00	-5.635360e-01	-5.457972e-01
0.25          	-9.003152e-03	8.635245e+00	-1.104093e+00	-5.610497e-01	-5.430434e-01
0.2525        	-9.137706e-03	8.611562e+00	-1.098784e+00	-5.585296e-01	-5.402542e-01
0.255         	-9.272835e-03	8.588471e+00	-1.093551e+00	-5.560485e-01	-5.375028e-01
0.2575        	-9.407888e-03	8.565886e+00	-1.087704e+00	-5.532601e-01	-5.344443e-01
0.26          	-9.544324e-03	8.543835e+00	-1.081424e+00	-5.502562e-01	-5.311676e-01
0.2625        	-9.681051e-03	8.522344e+00	-1.075403e+00	-5.473823e-01	-5.280202e-01
0.265         	-9.818659e-03	8.501457e+00	-1.069165e+00	-5.444011e-01	-5.247638e-01
0.2675        	-9.956669e-03	8.481036e+00	-1.063129e+00	-5.415214e-01	-5.216080e-01
0.27          	-1.009506e-02	8.461135e+00	-1.056976e+00	-5.385831e-01	-5.183929e-01
0.2725        	-1.023398e-02	8.441726e+00	-1.050750e+00	-5.356089e-01	-5.151409e-01
0.275         	-1.037382e-02	8.422798e+00	-1.044618e+00	-5.326827e-01	-5.119350e-01
0.2775        	-1.051410e-02	8.404363e+00	-1.038280e+00	-5.296543e-01	-5.086261e-01
0.28          	-1.065544e-02	8.386385e+00	-1.031878e+00	-5.265944e-01	-5.052835e-01
0.2825        	-1.079670e-02	8.368864e+00	-1.025409e+00	-5.235013e-01	-5.019079e-01
0.285         	-1.093831e-02	8.351787e+00	-1.018872e+00	-5.203743e-01	-4.984976e-01
0.2875        	-1.108123e-02	8.335140e+00	-1.012270e+00	-5.172165e-01	-4.950540e-01
0.29          	-1.122412e-02	8.318922e+00	-1.005605e+00	-5.140264e-01	-4.915782e-01
0.2925        	-1.136767e-02	8.303115e+00	-9.988708e-01	-5.108031e-01	-4.880677e-01
0.295         	-1.151167e-02	8.287716e+00	-9.919825e-01	-5.075029e-01	-4.844796e-01
0.2975        	-1.165673e-02	8.272721e+00	-9.852614e-01	-5.042874e-01	-4.809740e-01
0.3           	-1.180135e-02	8.258104e+00	-9.783446e-01	-5.009737e-01	-4.773710e-01
0.3025        	-1.194949e-02	8.243070e+00	-9.710942e-01	-4.974966e-01	-4.735976e-01
0.305         	-1.211716e-02	8.226614e+00	-9.630497e-01	-4.936420e-01	-4.694077e-01
0.3075        	-1.204923e-02	7.604491e+00	-1.001008e+00	-5.125530e-01	-4.884545e-01
0.31          	-1.165105e-02	5.870659e+00	-1.115060e+00	-5.691809e-01	-5.458788e-01
0.3125        	2.261395e-03	1.300904e+01	-1.576943e+00	-7.862103e-01	-7.907330e-01
0.315         	-1.199934e-02	5.796358e+00	-1.052388e+00	-5.381933e-01	-5.141946e-01
0.3175        	-1.201871e-02	5.799536e+00	-1.051873e+00	-5.379552e-01	-5.139178e-01
0.32          	1.881205e-03	1.130092e+01	-1.350306e+00	-6.732716e-01	-6.770340e-01
0.3225        	-1.478420e-02	6.522516e+00	-7.736916e-01	-4.016300e-01	-3.720616e-01
0.325         	-5.070585e-03	1.295147e+01	-1.302064e+00	-6.561027e-01	-6.459615e-01
0.3275        	-6.546277e-03	1.234444e+01	-1.259113e+00	-6.361028e-01	-6.230102e-01
0.33          	-1.200063e-02	5.795984e+00	-1.049268e+00	-5.366346e-01	-5.126333e-01
0.3325        	-1.202916e-02	5.799452e+00	-1.051232e+00	-5.376450e-01	-5.135867e-01
0.335         	-1.202789e-02	5.799493e+00	-1.051222e+00	-5.376391e-01	-5.135833e-01
0.3375        	-1.199854e-02	5.799452e+00	-1.053955e+00	-5.389760e-01	-5.149790e-01
0.34          	-1.200097e-02	5.799629e+00	-1.049797e+00	-5.368993e-01	-5.128974e-01
0.3425        	-1.199869e-02	5.799376e+00	-1.052186e+00	-5.380917e-01	-5.140943e-01
0.345         	-1.475224e-02	6.528607e+00	-8.400180e-01	-4.347612e-01	-4.052568e-01
0.3475        	-1.283795e-03	1.359912e+01	-1.232153e+00	-6.173601e-01	-6.147925e-01
0.35          	-3.746012e-03	1.255303e+01	-1.176226e+00	-5.918589e-01	-5.843669e-01
0.3525        	-3.822885e-03	2.632045e+00	1.055053e+00	5.237038e-01	5.313495e-01
0.355         	-3.901727e-03	1.211589e+01	-1.252108e+00	-6.299559e-01	-6.221524e-01
0.3575        	-3.982635e-03	1.199361e+01	-1.254848e+00	-6.314066e-01	-6.234413e-01
0.36          	-4.065591e-03	1.187351e+01	-1.253115e+00	-6.306229e-01	-6.224918e-01
0.3625        	-4.149681e-03	1.175755e+01	-1.252308e+00	-6.303035e-01	-6.220042e-01
0.365         	-4.235367e-03	1.164525e+01	-1.251284e+00	-6.298774e-01	-6.214067e-01
0.3675        	-4.322573e-03	1.153651e+01	-1.250610e+00	-6.296276e-01	-6.209825e-01
0.37          	-4.412645e-03	1.143116e+01	-1.249900e+00	-6.293626e-01	-6.205373e-01
0.3725        	-4.503690e-03	1.132903e+01	-1.248996e+00	-6.290018e-01	-6.199944e-01
0.375         	-4.594868e-03	1.123008e+01	-1.248218e+00	-6.287041e-01	-6.195144e-01
0.3775        	-4.687852e-03	1.113411e+01	-1.247246e+00	-6.283107e-01	-6.189350e-01
0.38          	-4.783547e-03	1.104097e+01	-1.245276e+00	-6.274216e-01	-6.178545e-01
0.3825        	-4.878775e-03	1.095063e+01	-1.243336e+00	-6.265467e-01	-6.167892e-01
0.385         	-4.976573e-03	1.086305e+01	-1.241422e+00	-6.256878e-01	-6.157346e-01
0.3875        	-5.075689e-03	1.077806e+01	-1.239227e+00	-6.246890e-01	-6.145377e-01
0.39          	-5.176177e-03	1.069566e+01	-1.237020e+00	-6.236860e-01	-6.133336e-01
0.3925        	-5.276207e-03	1.061565e+01	-1.235014e+00	-6.227834e-01	-6.122310e-01
0.395         	-5.378908e-03	1.053804e+01	-1.232757e+00	-6.217574e-01	-6.109996e-01
0.3975        	-5.483121e-03	1.046266e+01	-1.229829e+00	-6.203978e-01	-6.094316e-01
0.4           	-5.587630e-03	1.038948e+01	-1.226775e+00	-6.189750e-01	-6.077997e-01
0.4025        	-1.199967e-02	5.799298e+00	-1.050578e+00	-5.372887e-01	-5.132894e-01
0.405         	-7.401977e-03	6.589508e+00	-1.048476e+00	-5.316400e-01	-5.168360e-01
0.4075        	-1.202684e-02	5.802286e+00	-1.050910e+00	-5.374818e-01	-5.134281e-01
0.41          	-1.202501e-02	5.802464e+00	-1.051379e+00	-5.377147e-01	-5.136647e-01
0.4125        	-1.199932e-02	5.807220e+00	-1.117755e+00	-5.708767e-01	-5.468781e-01
0.415         	-1.108857e-02	5.958896e+00	-1.065380e+00	-5.437786e-01	-5.216015e-01
0.4175        	-9.393914e-03	6.282303e+00	-1.054595e+00	-5.366912e-01	-5.179034e-01
0.42          	-1.161995e-02	5.867446e+00	-1.118930e+00	-5.710849e-01	-5.478450e-01
0.4225        	1.881327e-03	1.293800e+01	-1.511185e+00	-7.537113e-01	-7.574739e-01
0.425         	-5.847754e-03	7.177799e+00	-1.076787e+00	-5.442413e-01	-5.325458e-01
0.4275        	1.848745e-03	1.294734e+01	-1.574701e+00	-7.855016e-01	-7.891991e-01
0.43          	-1.203240e-02	5.808963e+00	-1.117183e+00	-5.706238e-01	-5.465590e-01
0.4325        	-1.193981e-02	5.826567e+00	-1.116286e+00	-5.700829e-01	-5.462032e-01
0.435         	1.881442e-03	9.447607e+00	-1.159952e+00	-5.780948e-01	-5.818577e-01
0.4375        	-1.199854e-02	5.799500e+00	-1.054736e+00	-5.393664e-01	-5.153693e-01
0.44          	-1.168677e-02	5.864078e+00	-1.114042e+00	-5.687076e-01	-5.453341e-01
0.4425        	2.261675e-03	1.300909e+01	-1.578070e+00	-7.867733e-01	-7.912967e-01
0.445         	-1.193555e-02	5.809379e+00	-1.050269e+00	-5.370700e-01	-5.131989e-01
0.4475        	-1.252650e-02	6.049623e+00	-7.801901e-01	-4.026216e-01	-3.775686e-01
0.45          	-1.199995e-02	5.796377e+00	-1.052447e+00	-5.382233e-01	-5.142235e-01
0.4525        	-1.219402e-02	1.213213e+00	4.051418e+00	2.013515e+00	2.037903e+00
0.455         	-1.238575e-02	6.134764e+00	-1.141445e+00	-5.831085e-01	-5.583370e-01
0.4575        	-1.257591e-02	6.207506e+00	-1.139779e+00	-5.824655e-01	-5.573136e-01
0.46          	-1.276462e-02	6.273116e+00	-1.129553e+00	-5.775411e-01	-5.520119e-01
0.4625        	-1.295143e-02	6.333444e+00	-1.119978e+00	-5.729406e-01	-5.470377e-01
0.465         	-1.313658e-02	6.387886e+00	-1.108825e+00	-5.675491e-01	-5.412760e-01
0.4675        	-1.332065e-02	6.439371e+00	-1.098066e+00	-5.623538e-01	-5.357125e-01
0.47          	-1.350362e-02	6.488520e+00	-1.087893e+00	-5.574501e-01	-5.304429e-01
0.4725        	-1.368509e-02	6.535215e+00	-1.077337e+00	-5.523537e-01	-5.249835e-01
0.475         	-1.386581e-02	6.579717e+00	-1.066498e+00	-5.471147e-01	-5.193831e-01
0.4775        	-1.404536e-02	6.622149e+00	-1.056001e+00	-5.420456e-01	-5.139549e-01
0.48          	-1.422396e-02	6.662773e+00	-1.045334e+00	-5.368910e-01	-5.084431e-01
0.4825        	-1.440175e-02	6.701479e+00	-1.034389e+00	-5.315961e-01	-5.027926e-01
0.485         	-1.457851e-02	6.738469e+00	-1.023481e+00	-5.263188e-01	-4.971618e-01
0.4875        	-1.475493e-02	6.773878e+00	-1.012478e+00	-5.209939e-01	-4.914840e-01
0.49          	-1.493058e-02	6.807783e+00	-1.001424e+00	-5.156424e-01	-4.857813e-01
0.4925        	-1.510543e-02	6.840266e+00	-9.903198e-01	-5.102653e-01	-4.800545e-01
0.495         	-1.527989e-02	6.871400e+00	-9.791683e-01	-5.048641e-01	-4.743043e-01
0.4975        	-1.545349e-02	6.901257e+00	-9.679329e-01	-4.994200e-01	-4.685130e-01
0.5           	-1.562694e-02	6.929893e+00	-9.568697e-01	-4.940618e-01	-4.628079e-01
0.5025        	-1.254353e-03	1.359630e+01	-1.235719e+00	-6.191137e-01	-6.166050e-01
0.505         	-1.199940e-02	5.799646e+00	-1.052930e+00	-5.384645e-01	-5.144657e-01
0.5075        	-1.203186e-02	5.802465e+00	-1.050051e+00	-5.370572e-01	-5.129935e-01
0.51          	-1.200035e-02	5.799214e+00	-1.051072e+00	-5.375364e-01	-5.135357e-01
0.5125        	-1.200063e-02	5.799126e+00	-1.048707e+00	-5.363544e-01	-5.123531e-01
0.515         	-1.200107e-02	5.795977e+00	-1.049266e+00	-5.366340e-01	-5.126319e-01
0.5175        	-1.202762e-02	5.811620e+00	-1.115900e+00	-5.699778e-01	-5.459226e-01
0.52          	-1.199854e-02	5.799170e+00	-1.050211e+00	-5.371039e-01	-5.131068e-01
0.5225        	-1.174949e-02	5.845181e+00	-1.089491e+00	-5.564949e-01	-5.329959e-01
0.525         	-1.199845e-02	5.799211e+00	-1.051271e+00	-5.376339e-01	-5.136370e-01
0.5275        	-1.200468e-02	5.799334e+00	-1.047544e+00	-5.357765e-01	-5.117672e-01
0.53          	-1.200062e-02	5.808508e+00	-1.114857e+00	-5.694293e-01	-5.454281e-01
0.5325        	-1.202792e-02	5.798972e+00	-1.049630e+00	-5.368432e-01	-5.127873e-01
0.535         	-1.199866e-02	5.808902e+00	-1.118052e+00	-5.710245e-01	-5.470272e-01
0.5375        	-1.199853e-02	5.808768e+00	-1.119844e+00	-5.719208e-01	-5.479237e-01
0.54          	-1.197103e-02	5.810297e+00	-1.109664e+00	-5.668029e-01	-5.428608e-01
0.5425        	-1.199569e-02	5.799471e+00	-1.053387e+00	-5.386890e-01	-5.146976e-01
0.545         	-1.165031e-02	6.045371e+00	-8.408931e-01	-4.320968e-01	-4.087962e-01
0.5475        	-1.197199e-02	5.810205e+00	-1.117598e+00	-5.707708e-01	-5.468268e-01
0.55          	-1.171387e-02	5.851955e+00	-1.119043e+00	-5.712356e-01	-5.478078e-01
0.5525        	-1.190501e-02	1.392045e+00	4.131961e+00	2.054075e+00	2.077885e+00
0.555         	-1.209410e-02	6.256429e+00	-1.153107e+00	-5.886476e-01	-5.644595e-01
0.5575        	-1.228193e-02	6.321701e+00	-1.155254e+00	-5.899091e-01	-5.653452e-01
0.56          	-1.246816e-02	6.381559e+00	-1.146094e+00	-5.855151e-01	-5.605788e-01
0.5625        	-1.265295e-02	6.434694e+00	-1.135868e+00	-5.805869e-01	-5.552810e-01
0.565         	-1.283655e-02	6.484012e+00	-1.125997e+00	-5.758350e-01	-5.501619e-01
0.5675        	-1.301871e-02	6.530566e+00	-1.115930e+00	-5.709839e-01	-5.449464e-01
0.57          	-1.319996e-02	6.574842e+00	-1.105450e+00	-5.659251e-01	-5.395252e-01
0.5725        	-1.337991e-02	6.616892e+00	-1.094661e+00	-5.607105e-01	-5.339507e-01
0.575         	-1.355909e-02	6.657086e+00	-1.084318e+00	-5.557183e-01	-5.286001e-01
0.5775        	-1.373734e-02	6.695410e+00	-1.073655e+00	-5.505647e-01	-5.230900e-01
0.58          	-1.391482e-02	6.731979e+00	-1.062919e+00	-5.453743e-01	-5.175446e-01
0.5825        	-1.409149e-02	6.766985e+00	-1.052135e+00	-5.401588e-01	-5.119758e-01
0.585         	-1.426758e-02	6.800459e+00	-1.041324e+00	-5.349294e-01	-5.063943e-01
0.5875        	-1.444306e-02	6.832559e+00	-1.030396e+00	-5.296409e-01	-5.007548e-01
0.59          	-1.461769e-02	6.863328e+00	-1.019472e+00	-5.243535e-01	-4.951181e-01
0.5925        	-1.479189e-02	6.892834e+00	-1.008452e+00	-5.190177e-01	-4.894339e-01
0.595         	-1.496564e-02	6.921142e+00	-9.973516e-01	-5.136414e-01	-4.837102e-01
0.5975        	-1.513890e-02	6.948245e+00	-9.860989e-01	-5.081884e-01	-4.779106e-01
0.6           	-1.531202e-02	6.974222e+00	-9.747709e-01	-5.026975e-01	-4.720734e-01
0.6025        	-1.200046e-02	5.796311e+00	-1.052381e+00	-5.381911e-01	-5.141901e-01
0.605         	-1.199932e-02	5.808908e+00	-1.118028e+00	-5.710134e-01	-5.470148e-01
0.6075        	-1.200058e-02	5.801924e+00	-1.091305e+00	-5.576532e-01	-5.336520e-01
0.61          	-1.200045e-02	5.807940e+00	-1.117872e+00	-5.709367e-01	-5.469358e-01
0.6125        	-1.163460e-02	5.865064e+00	-1.118874e+00	-5.710718e-01	-5.478026e-01
0.615         	1.881327e-03	1.293800e+01	-1.511185e+00	-7.537113e-01	-7.574739e-01
0.6175        	-5.847754e-03	7.177799e+00	-1.076787e+00	-5.442413e-01	-5.325458e-01
0.62          	1.848745e-03	1.294734e+01	-1.574701e+00	-7.855016e-01	-7.891991e-01
0.6225        	-1.203240e-02	5.808963e+00	-1.117183e+00	-5.706238e-01	-5.465590e-01
0.625         	-1.193981e-02	5.826567e+00	-1.116286e+00	-5.700829e-01	-5.462032e-01
0.6275        	1.881442e-03	9.447607e+00	-1.159952e+00	-5.780948e-01	-5.818577e-01
0.63          	-1.199854e-02	5.799500e+00	-1.054736e+00	-5.393664e-01	-5.153693e-01
0.6325        	-1.168677e-02	5.864078e+00	-1.114042e+00	-5.687076e-01	-5.453341e-01
0.635         	2.261675e-03	1.300909e+01	-1.578070e+00	-7.867733e-01	-7.912967e-01
0.6375        	-1.193555e-02	5.809379e+00	-1.050269e+00	-5.370700e-01	-5.131989e-01
0.64          	-1.252650e-02	6.049623e+00	-7.801901e-01	-4.026216e-01	-3.775686e-01
0.6425        	-1.199995e-02	5.796377e+00	-1.052447e+00	-5.382233e-01	-5.142235e-01
0.645         	-1.199866e-02	5.797922e+00	-1.052639e+00	-5.383180e-01	-5.143207e-01
0.6475        	-1.164600e-02	5.870412e+00	-1.117709e+00	-5.705006e-01	-5.472086e-01
0.65          	-1.170757e-02	5.856292e+00	-1.106120e+00	-5.647675e-01	-5.413523e-01
0.6525        	-1.189855e-02	1.392065e+00	4.102454e+00	2.039328e+00	2.063126e+00
0.655         	-1.208766e-02	6.267210e+00	-1.154147e+00	-5.891611e-01	-5.649857e-01
0.6575        	-1.227522e-02	6.331817e+00	-1.156075e+00	-5.903129e-01	-5.657625e-01
0.66          	-1.246127e-02	6.390993e+00	-1.146424e+00	-5.856735e-01	-5.607510e-01
0.6625        	-1.264596e-02	6.443574e+00	-1.136348e+00	-5.808198e-01	-5.555279e-01
0.665         	-1.282950e-02	6.492236e+00	-1.126263e+00	-5.759609e-01	-5.503019e-01
0.6675        	-1.301169e-02	6.538266e+00	-1.116295e+00	-5.711591e-01	-5.451357e-01
0.67          	-1.319262e-02	6.582065e+00	-1.105846e+00	-5.661158e-01	-5.397305e-01
0.6725        	-1.337276e-02	6.623622e+00	-1.095130e+00	-5.609376e-01	-5.341921e-01
0.675         	-1.355186e-02	6.663342e+00	-1.084605e+00	-5.558545e-01	-5.287507e-01
0.6775        	-1.373009e-02	6.701273e+00	-1.074013e+00	-5.507367e-01	-5.232765e-01
0.68          	-1.390747e-02	6.737453e+00	-1.063288e+00	-5.455514e-01	-5.177364e-01
0.6825        	-1.408411e-02	6.772097e+00	-1.052485e+00	-5.403266e-01	-5.121584e-01
